생산량,년도,지역,작물명,단위
0,2023,부산광역시,노지겨울무:생산량,톤
117,2014,대구광역시,근채류:면적,ha
37,2015,대구광역시,근채류:면적,ha
65,2016,대구광역시,근채류:면적,ha
50.8747,2017,대구광역시,근채류:면적,ha
97.9954,2018,대구광역시,근채류:면적,ha
88.1204,2019,대구광역시,근채류:면적,ha
65.3904,2020,대구광역시,근채류:면적,ha
30.5994,2021,대구광역시,근채류:면적,ha
69.1378,2022,대구광역시,근채류:면적,ha
27.0552,2023,대구광역시,근채류:면적,ha
5881,2014,대구광역시,근채류:생산량,톤
1824,2015,대구광역시,근채류:생산량,톤
2982,2016,대구광역시,근채류:생산량,톤
2525,2017,대구광역시,근채류:생산량,톤
5497,2018,대구광역시,근채류:생산량,톤
4473.5714,2019,대구광역시,근채류:생산량,톤
3331,2020,대구광역시,근채류:생산량,톤
2480.4535,2021,대구광역시,근채류:생산량,톤
3876.2572,2022,대구광역시,근채류:생산량,톤
1643.7173,2023,대구광역시,근채류:생산량,톤
117,2014,대구광역시,무:면적,ha
37,2015,대구광역시,무:면적,ha
65,2016,대구광역시,무:면적,ha
50.8747,2017,대구광역시,무:면적,ha
96.7481,2018,대구광역시,무:면적,ha
88.1204,2019,대구광역시,무:면적,ha
64.6703,2020,대구광역시,무:면적,ha
28.2244,2021,대구광역시,무:면적,ha
67.7653,2022,대구광역시,무:면적,ha
27.0552,2023,대구광역시,무:면적,ha
5881,2014,대구광역시,무:생산량,톤
1824,2015,대구광역시,무:생산량,톤
2982,2016,대구광역시,무:생산량,톤
2525,2017,대구광역시,무:생산량,톤
5474,2018,대구광역시,무:생산량,톤
4473.57139,2019,대구광역시,무:생산량,톤
3312,2020,대구광역시,무:생산량,톤
2417.4535,2021,대구광역시,무:생산량,톤
3819.2572,2022,대구광역시,무:생산량,톤
1643.7173,2023,대구광역시,무:생산량,톤
37,2014,대구광역시,노지무:면적,ha
26,2015,대구광역시,노지무:면적,ha
65,2016,대구광역시,노지무:면적,ha
39.7447,2017,대구광역시,노지무:면적,ha
87.5662,2018,대구광역시,노지무:면적,ha
87.9032,2019,대구광역시,노지무:면적,ha
63.117,2020,대구광역시,노지무:면적,ha
26.6518,2021,대구광역시,노지무:면적,ha
66.1081,2022,대구광역시,노지무:면적,ha
27.0552,2023,대구광역시,노지무:면적,ha
7705.40541,2014,대구광역시,노지무:10a당 생산량,kg
6323.07692,2015,대구광역시,노지무:10a당 생산량,kg
4587.69231,2016,대구광역시,노지무:10a당 생산량,kg
5444.75112,2017,대구광역시,노지무:10a당 생산량,kg
6020.58785,2018,대구광역시,노지무:10a당 생산량,kg
5081.23867,2019,대구광역시,노지무:10a당 생산량,kg
5168.861,2020,대구광역시,노지무:10a당 생산량,kg
8879.1508,2021,대구광역시,노지무:10a당 생산량,kg
5697.1191,2022,대구광역시,노지무:10a당 생산량,kg
6075.421,2023,대구광역시,노지무:10a당 생산량,kg
2851,2014,대구광역시,노지무:생산량,톤
1644,2015,대구광역시,노지무:생산량,톤
2982,2016,대구광역시,노지무:생산량,톤
2164,2017,대구광역시,노지무:생산량,톤
5272,2018,대구광역시,노지무:생산량,톤
4466.57139,2019,대구광역시,노지무:생산량,톤
3262,2020,대구광역시,노지무:생산량,톤
2366.4535,2021,대구광역시,노지무:생산량,톤
3766.2572,2022,대구광역시,노지무:생산량,톤
1643.7173,2023,대구광역시,노지무:생산량,톤
1,2014,대구광역시,노지봄무:면적,ha
12,2015,대구광역시,노지봄무:면적,ha
54,2016,대구광역시,노지봄무:면적,ha
21.0405,2017,대구광역시,노지봄무:면적,ha
63.6431,2018,대구광역시,노지봄무:면적,ha
58.0208,2019,대구광역시,노지봄무:면적,ha
41.4399,2020,대구광역시,노지봄무:면적,ha
1.4337,2021,대구광역시,노지봄무:면적,ha
34.8057,2022,대구광역시,노지봄무:면적,ha
0,2023,대구광역시,노지봄무:면적,ha
4800,2014,대구광역시,노지봄무:10a당 생산량,kg
5216.66667,2015,대구광역시,노지봄무:10a당 생산량,kg
4320.37037,2016,대구광역시,노지봄무:10a당 생산량,kg
4301.22858,2017,대구광역시,노지봄무:10a당 생산량,kg
5216.59064,2018,대구광역시,노지봄무:10a당 생산량,kg
4303.62904,2019,대구광역시,노지봄무:10a당 생산량,kg
4302.6166,2020,대구광역시,노지봄무:10a당 생산량,kg
4324.4751,2021,대구광역시,노지봄무:10a당 생산량,kg
4303.8928,2022,대구광역시,노지봄무:10a당 생산량,kg
0,2023,대구광역시,노지봄무:10a당 생산량,kg
48,2014,대구광역시,노지봄무:생산량,톤
626,2015,대구광역시,노지봄무:생산량,톤
2333,2016,대구광역시,노지봄무:생산량,톤
905,2017,대구광역시,노지봄무:생산량,톤
3320,2018,대구광역시,노지봄무:생산량,톤
2497,2019,대구광역시,노지봄무:생산량,톤
1783,2020,대구광역시,노지봄무:생산량,톤
62,2021,대구광역시,노지봄무:생산량,톤
1498,2022,대구광역시,노지봄무:생산량,톤
0,2023,대구광역시,노지봄무:생산량,톤
1,2014,대구광역시,일반봄무:면적,ha
12,2015,대구광역시,일반봄무:면적,ha
54,2016,대구광역시,일반봄무:면적,ha
21.0405,2017,대구광역시,일반봄무:면적,ha
63.6431,2018,대구광역시,일반봄무:면적,ha
58.0208,2019,대구광역시,일반봄무:면적,ha
41.4399,2020,대구광역시,일반봄무:면적,ha
1.4337,2021,대구광역시,일반봄무:면적,ha
34.8057,2022,대구광역시,일반봄무:면적,ha
0,2023,대구광역시,일반봄무:면적,ha
4810,2014,대구광역시,일반봄무:10a당 생산량,kg
5213,2015,대구광역시,일반봄무:10a당 생산량,kg
4321,2016,대구광역시,일반봄무:10a당 생산량,kg
4303,2017,대구광역시,일반봄무:10a당 생산량,kg
5217,2018,대구광역시,일반봄무:10a당 생산량,kg
4303,2019,대구광역시,일반봄무:10a당 생산량,kg
4303,2020,대구광역시,일반봄무:10a당 생산량,kg
4303,2021,대구광역시,일반봄무:10a당 생산량,kg
4303,2022,대구광역시,일반봄무:10a당 생산량,kg
0,2023,대구광역시,일반봄무:10a당 생산량,kg
48,2014,대구광역시,일반봄무:생산량,톤
626,2015,대구광역시,일반봄무:생산량,톤
2333,2016,대구광역시,일반봄무:생산량,톤
905,2017,대구광역시,일반봄무:생산량,톤
3320,2018,대구광역시,일반봄무:생산량,톤
2497,2019,대구광역시,일반봄무:생산량,톤
1783,2020,대구광역시,일반봄무:생산량,톤
62,2021,대구광역시,일반봄무:생산량,톤
1498,2022,대구광역시,일반봄무:생산량,톤
0,2023,대구광역시,일반봄무:생산량,톤
0,2014,대구광역시,고랭지무:면적,ha
0,2015,대구광역시,고랭지무:면적,ha
0,2016,대구광역시,고랭지무:면적,ha
0,2017,대구광역시,고랭지무:면적,ha
0,2018,대구광역시,고랭지무:면적,ha
0,2019,대구광역시,고랭지무:면적,ha
0,2020,대구광역시,고랭지무:면적,ha
0,2021,대구광역시,고랭지무:면적,ha
0,2022,대구광역시,고랭지무:면적,ha
0,2023,대구광역시,고랭지무:면적,ha
0,2014,대구광역시,고랭지무:10a당 생산량,kg
0,2015,대구광역시,고랭지무:10a당 생산량,kg
0,2016,대구광역시,고랭지무:10a당 생산량,kg
0,2017,대구광역시,고랭지무:10a당 생산량,kg
0,2018,대구광역시,고랭지무:10a당 생산량,kg
0,2019,대구광역시,고랭지무:10a당 생산량,kg
0,2020,대구광역시,고랭지무:10a당 생산량,kg
0,2021,대구광역시,고랭지무:10a당 생산량,kg
0,2022,대구광역시,고랭지무:10a당 생산량,kg
0,2023,대구광역시,고랭지무:10a당 생산량,kg
0,2014,대구광역시,고랭지무:생산량,톤
0,2015,대구광역시,고랭지무:생산량,톤
0,2016,대구광역시,고랭지무:생산량,톤
0,2017,대구광역시,고랭지무:생산량,톤
0,2018,대구광역시,고랭지무:생산량,톤
0,2019,대구광역시,고랭지무:생산량,톤
0,2020,대구광역시,고랭지무:생산량,톤
0,2021,대구광역시,고랭지무:생산량,톤
0,2022,대구광역시,고랭지무:생산량,톤
0,2023,대구광역시,고랭지무:생산량,톤
36,2014,대구광역시,노지가을무:면적,ha
14,2015,대구광역시,노지가을무:면적,ha
11,2016,대구광역시,노지가을무:면적,ha
18.7042,2017,대구광역시,노지가을무:면적,ha
23.9231,2018,대구광역시,노지가을무:면적,ha
29.8824,2019,대구광역시,노지가을무:면적,ha
21.6771,2020,대구광역시,노지가을무:면적,ha
25.2181,2021,대구광역시,노지가을무:면적,ha
31.3024,2022,대구광역시,노지가을무:면적,ha
27.0552,2023,대구광역시,노지가을무:면적,ha
7786,2014,대구광역시,노지가을무:10a당 생산량,kg
7270,2015,대구광역시,노지가을무:10a당 생산량,kg
5898,2016,대구광역시,노지가을무:10a당 생산량,kg
6729,2017,대구광역시,노지가을무:10a당 생산량,kg
8161,2018,대구광역시,노지가을무:10a당 생산량,kg
6591.07498,2019,대구광역시,노지가을무:10a당 생산량,kg
6824.8520273,2020,대구광역시,노지가을무:10a당 생산량,kg
9138.0933,2021,대구광역시,노지가을무:10a당 생산량,kg
7246.2725,2022,대구광역시,노지가을무:10a당 생산량,kg
6075.4209,2023,대구광역시,노지가을무:10a당 생산량,kg
2803,2014,대구광역시,노지가을무:생산량,톤
1018,2015,대구광역시,노지가을무:생산량,톤
649,2016,대구광역시,노지가을무:생산량,톤
1259,2017,대구광역시,노지가을무:생산량,톤
1952,2018,대구광역시,노지가을무:생산량,톤
1969.57139,2019,대구광역시,노지가을무:생산량,톤
1479,2020,대구광역시,노지가을무:생산량,톤
2304.4535,2021,대구광역시,노지가을무:생산량,톤
2268.2572,2022,대구광역시,노지가을무:생산량,톤
1643.7173,2023,대구광역시,노지가을무:생산량,톤
36,2014,대구광역시,가을일반무:면적,ha
14,2015,대구광역시,가을일반무:면적,ha
11,2016,대구광역시,가을일반무:면적,ha
18.7042,2017,대구광역시,가을일반무:면적,ha
23.9231,2018,대구광역시,가을일반무:면적,ha
28.9219,2019,대구광역시,가을일반무:면적,ha
21.5272,2020,대구광역시,가을일반무:면적,ha
25.1109,2021,대구광역시,가을일반무:면적,ha
31.3024,2022,대구광역시,가을일반무:면적,ha
27.0552,2023,대구광역시,가을일반무:면적,ha
7786,2014,대구광역시,가을일반무:10a당 생산량,kg
7270,2015,대구광역시,가을일반무:10a당 생산량,kg
5898,2016,대구광역시,가을일반무:10a당 생산량,kg
6729,2017,대구광역시,가을일반무:10a당 생산량,kg
8161,2018,대구광역시,가을일반무:10a당 생산량,kg
6691.70778,2019,대구광역시,가을일반무:10a당 생산량,kg
6841.91807,2020,대구광역시,가을일반무:10a당 생산량,kg
9161.0382,2021,대구광역시,가을일반무:10a당 생산량,kg
7246.2725,2022,대구광역시,가을일반무:10a당 생산량,kg
6075.4209,2023,대구광역시,가을일반무:10a당 생산량,kg
2803,2014,대구광역시,가을일반무:생산량,톤
1018,2015,대구광역시,가을일반무:생산량,톤
649,2016,대구광역시,가을일반무:생산량,톤
1259,2017,대구광역시,가을일반무:생산량,톤
1952,2018,대구광역시,가을일반무:생산량,톤
1935.36903,2019,대구광역시,가을일반무:생산량,톤
1472.87339,2020,대구광역시,가을일반무:생산량,톤
2300.4192,2021,대구광역시,가을일반무:생산량,톤
2268.2572,2022,대구광역시,가을일반무:생산량,톤
1643.7173,2023,대구광역시,가을일반무:생산량,톤
0,2014,대구광역시,가을총각무:면적,ha
0,2015,대구광역시,가을총각무:면적,ha
0,2016,대구광역시,가을총각무:면적,ha
0,2017,대구광역시,가을총각무:면적,ha
0,2018,대구광역시,가을총각무:면적,ha
0.9605,2019,대구광역시,가을총각무:면적,ha
0.1499,2020,대구광역시,가을총각무:면적,ha
0.1072,2021,대구광역시,가을총각무:면적,ha
0,2022,대구광역시,가을총각무:면적,ha
0,2023,대구광역시,가을총각무:면적,ha
0,2014,대구광역시,가을총각무:10a당 생산량,kg
0,2015,대구광역시,가을총각무:10a당 생산량,kg
0,2016,대구광역시,가을총각무:10a당 생산량,kg
0,2017,대구광역시,가을총각무:10a당 생산량,kg
0,2018,대구광역시,가을총각무:10a당 생산량,kg
3560.89098,2019,대구광역시,가을총각무:10a당 생산량,kg
4373.99066,2020,대구광역시,가을총각무:10a당 생산량,kg
3763.3888,2021,대구광역시,가을총각무:10a당 생산량,kg
0,2022,대구광역시,가을총각무:10a당 생산량,kg
0,2023,대구광역시,가을총각무:10a당 생산량,kg
0,2014,대구광역시,가을총각무:생산량,톤
0,2015,대구광역시,가을총각무:생산량,톤
0,2016,대구광역시,가을총각무:생산량,톤
0,2017,대구광역시,가을총각무:생산량,톤
0,2018,대구광역시,가을총각무:생산량,톤
34.20236,2019,대구광역시,가을총각무:생산량,톤
6.55661,2020,대구광역시,가을총각무:생산량,톤
4.0344,2021,대구광역시,가을총각무:생산량,톤
0,2022,대구광역시,가을총각무:생산량,톤
0,2023,대구광역시,가을총각무:생산량,톤
80,2014,대구광역시,시설무:면적,ha
11,2015,대구광역시,시설무:면적,ha
0,2016,대구광역시,시설무:면적,ha
11.13,2017,대구광역시,시설무:면적,ha
9.1819,2018,대구광역시,시설무:면적,ha
0.2172,2019,대구광역시,시설무:면적,ha
1.5533,2020,대구광역시,시설무:면적,ha
1.5726,2021,대구광역시,시설무:면적,ha
1.6572,2022,대구광역시,시설무:면적,ha
0,2023,대구광역시,시설무:면적,ha
3788,2014,대구광역시,시설무:10a당 생산량,kg
1635,2015,대구광역시,시설무:10a당 생산량,kg
0,2016,대구광역시,시설무:10a당 생산량,kg
3240,2017,대구광역시,시설무:10a당 생산량,kg
2200,2018,대구광역시,시설무:10a당 생산량,kg
3260,2019,대구광역시,시설무:10a당 생산량,kg
3236,2020,대구광역시,시설무:10a당 생산량,kg
3236,2021,대구광역시,시설무:10a당 생산량,kg
3211,2022,대구광역시,시설무:10a당 생산량,kg
0,2023,대구광역시,시설무:10a당 생산량,kg
3030,2014,대구광역시,시설무:생산량,톤
180,2015,대구광역시,시설무:생산량,톤
0,2016,대구광역시,시설무:생산량,톤
361,2017,대구광역시,시설무:생산량,톤
202,2018,대구광역시,시설무:생산량,톤
7,2019,대구광역시,시설무:생산량,톤
50,2020,대구광역시,시설무:생산량,톤
51,2021,대구광역시,시설무:생산량,톤
53,2022,대구광역시,시설무:생산량,톤
0,2023,대구광역시,시설무:생산량,톤
0,2014,대구광역시,당근:면적,ha
0,2015,대구광역시,당근:면적,ha
0,2016,대구광역시,당근:면적,ha
0,2017,대구광역시,당근:면적,ha
1.2473,2018,대구광역시,당근:면적,ha
0,2019,대구광역시,당근:면적,ha
0.7201,2020,대구광역시,당근:면적,ha
2.375,2021,대구광역시,당근:면적,ha
1.3725,2022,대구광역시,당근:면적,ha
0,2023,대구광역시,당근:면적,ha
0,2014,대구광역시,당근:10a당 생산량,kg
0,2015,대구광역시,당근:10a당 생산량,kg
0,2016,대구광역시,당근:10a당 생산량,kg
0,2017,대구광역시,당근:10a당 생산량,kg
1844,2018,대구광역시,당근:10a당 생산량,kg
0,2019,대구광역시,당근:10a당 생산량,kg
2642,2020,대구광역시,당근:10a당 생산량,kg
2662,2021,대구광역시,당근:10a당 생산량,kg
4133,2022,대구광역시,당근:10a당 생산량,kg
0,2023,대구광역시,당근:10a당 생산량,kg
0,2014,대구광역시,당근:생산량,톤
0,2015,대구광역시,당근:생산량,톤
0,2016,대구광역시,당근:생산량,톤
0,2017,대구광역시,당근:생산량,톤
23,2018,대구광역시,당근:생산량,톤
0,2019,대구광역시,당근:생산량,톤
19,2020,대구광역시,당근:생산량,톤
63,2021,대구광역시,당근:생산량,톤
57,2022,대구광역시,당근:생산량,톤
0,2023,대구광역시,당근:생산량,톤
0,2014,대구광역시,노지겨울무:면적,ha
0,2015,대구광역시,노지겨울무:면적,ha
0,2016,대구광역시,노지겨울무:면적,ha
0,2017,대구광역시,노지겨울무:면적,ha
0,2018,대구광역시,노지겨울무:면적,ha
0,2019,대구광역시,노지겨울무:면적,ha
0,2020,대구광역시,노지겨울무:면적,ha
0,2021,대구광역시,노지겨울무:면적,ha
0,2022,대구광역시,노지겨울무:면적,ha
0,2023,대구광역시,노지겨울무:면적,ha
0,2014,대구광역시,노지겨울무:10a당 생산량,kg
0,2015,대구광역시,노지겨울무:10a당 생산량,kg
0,2016,대구광역시,노지겨울무:10a당 생산량,kg
0,2017,대구광역시,노지겨울무:10a당 생산량,kg
0,2018,대구광역시,노지겨울무:10a당 생산량,kg
0,2019,대구광역시,노지겨울무:10a당 생산량,kg
0,2020,대구광역시,노지겨울무:10a당 생산량,kg
0,2021,대구광역시,노지겨울무:10a당 생산량,kg
0,2022,대구광역시,노지겨울무:10a당 생산량,kg
0,2023,대구광역시,노지겨울무:10a당 생산량,kg
0,2014,대구광역시,노지겨울무:생산량,톤
0,2015,대구광역시,노지겨울무:생산량,톤
0,2016,대구광역시,노지겨울무:생산량,톤
0,2017,대구광역시,노지겨울무:생산량,톤
0,2018,대구광역시,노지겨울무:생산량,톤
0,2019,대구광역시,노지겨울무:생산량,톤
0,2020,대구광역시,노지겨울무:생산량,톤
0,2021,대구광역시,노지겨울무:생산량,톤
0,2022,대구광역시,노지겨울무:생산량,톤
0,2023,대구광역시,노지겨울무:생산량,톤
112,2014,인천광역시,근채류:면적,ha
112,2015,인천광역시,근채류:면적,ha
138,2016,인천광역시,근채류:면적,ha
107.096,2017,인천광역시,근채류:면적,ha
106.8354,2018,인천광역시,근채류:면적,ha
102.0451,2019,인천광역시,근채류:면적,ha
111.2926,2020,인천광역시,근채류:면적,ha
106.7705,2021,인천광역시,근채류:면적,ha
103.4283,2022,인천광역시,근채류:면적,ha
74.4623,2023,인천광역시,근채류:면적,ha
9927,2014,인천광역시,근채류:생산량,톤
10691,2015,인천광역시,근채류:생산량,톤
7491,2016,인천광역시,근채류:생산량,톤
7610,2017,인천광역시,근채류:생산량,톤
10393,2018,인천광역시,근채류:생산량,톤
10211.8156,2019,인천광역시,근채류:생산량,톤
10053,2020,인천광역시,근채류:생산량,톤
8857.2287,2021,인천광역시,근채류:생산량,톤
8087.6546,2022,인천광역시,근채류:생산량,톤
6489.801,2023,인천광역시,근채류:생산량,톤
109,2014,인천광역시,무:면적,ha
109,2015,인천광역시,무:면적,ha
138,2016,인천광역시,무:면적,ha
102.8896,2017,인천광역시,무:면적,ha
105.2914,2018,인천광역시,무:면적,ha
99.89,2019,인천광역시,무:면적,ha
105.6846,2020,인천광역시,무:면적,ha
103.0942,2021,인천광역시,무:면적,ha
100.9161,2022,인천광역시,무:면적,ha
74.4623,2023,인천광역시,무:면적,ha
9855,2014,인천광역시,무:생산량,톤
10650,2015,인천광역시,무:생산량,톤
7491,2016,인천광역시,무:생산량,톤
7506,2017,인천광역시,무:생산량,톤
10342,2018,인천광역시,무:생산량,톤
10146.81565,2019,인천광역시,무:생산량,톤
9883,2020,인천광역시,무:생산량,톤
8744.2287,2021,인천광역시,무:생산량,톤
8005.6546,2022,인천광역시,무:생산량,톤
6489.801,2023,인천광역시,무:생산량,톤
106,2014,인천광역시,노지무:면적,ha
106,2015,인천광역시,노지무:면적,ha
130,2016,인천광역시,노지무:면적,ha
98.7159,2017,인천광역시,노지무:면적,ha
104.1761,2018,인천광역시,노지무:면적,ha
99.022,2019,인천광역시,노지무:면적,ha
102.8908,2020,인천광역시,노지무:면적,ha
102.9784,2021,인천광역시,노지무:면적,ha
100.4839,2022,인천광역시,노지무:면적,ha
74.4623,2023,인천광역시,노지무:면적,ha
9215.09434,2014,인천광역시,노지무:10a당 생산량,kg
9932.07547,2015,인천광역시,노지무:10a당 생산량,kg
5590.76923,2016,인천광역시,노지무:10a당 생산량,kg
7455.73915,2017,인천광역시,노지무:10a당 생산량,kg
9880.38523,2018,인천광역시,노지무:10a당 생산량,kg
10211.68594,2019,인천광역시,노지무:10a당 생산량,kg
9507.6427,2020,인천광역시,노지무:10a당 생산량,kg
8486.4677,2021,인천광역시,노지무:10a당 생산량,kg
7955.1596,2022,인천광역시,노지무:10a당 생산량,kg
8715.5527,2023,인천광역시,노지무:10a당 생산량,kg
9768,2014,인천광역시,노지무:생산량,톤
10528,2015,인천광역시,노지무:생산량,톤
7268,2016,인천광역시,노지무:생산량,톤
7360,2017,인천광역시,노지무:생산량,톤
10293,2018,인천광역시,노지무:생산량,톤
10111.81565,2019,인천광역시,노지무:생산량,톤
9782,2020,인천광역시,노지무:생산량,톤
8739.2287,2021,인천광역시,노지무:생산량,톤
7993.6546,2022,인천광역시,노지무:생산량,톤
6489.801,2023,인천광역시,노지무:생산량,톤
8,2014,인천광역시,노지봄무:면적,ha
7,2015,인천광역시,노지봄무:면적,ha
68,2016,인천광역시,노지봄무:면적,ha
19.2718,2017,인천광역시,노지봄무:면적,ha
5.4236,2018,인천광역시,노지봄무:면적,ha
8.4192,2019,인천광역시,노지봄무:면적,ha
11.5172,2020,인천광역시,노지봄무:면적,ha
1.8552,2021,인천광역시,노지봄무:면적,ha
4.1171,2022,인천광역시,노지봄무:면적,ha
0,2023,인천광역시,노지봄무:면적,ha
4925,2014,인천광역시,노지봄무:10a당 생산량,kg
3300,2015,인천광역시,노지봄무:10a당 생산량,kg
3236.76471,2016,인천광역시,노지봄무:10a당 생산량,kg
3865.75203,2017,인천광역시,노지봄무:10a당 생산량,kg
4572.6086,2018,인천광역시,노지봄무:10a당 생산량,kg
3860.22425,2019,인천광역시,노지봄무:10a당 생산량,kg
3829.0557,2020,인천광역시,노지봄무:10a당 생산량,kg
3827.0806,2021,인천광역시,노지봄무:10a당 생산량,kg
3813.3638,2022,인천광역시,노지봄무:10a당 생산량,kg
0,2023,인천광역시,노지봄무:10a당 생산량,kg
394,2014,인천광역시,노지봄무:생산량,톤
231,2015,인천광역시,노지봄무:생산량,톤
2201,2016,인천광역시,노지봄무:생산량,톤
745,2017,인천광역시,노지봄무:생산량,톤
248,2018,인천광역시,노지봄무:생산량,톤
325,2019,인천광역시,노지봄무:생산량,톤
441,2020,인천광역시,노지봄무:생산량,톤
71,2021,인천광역시,노지봄무:생산량,톤
157,2022,인천광역시,노지봄무:생산량,톤
0,2023,인천광역시,노지봄무:생산량,톤
8,2014,인천광역시,일반봄무:면적,ha
7,2015,인천광역시,일반봄무:면적,ha
68,2016,인천광역시,일반봄무:면적,ha
19.2718,2017,인천광역시,일반봄무:면적,ha
5.4236,2018,인천광역시,일반봄무:면적,ha
8.4192,2019,인천광역시,일반봄무:면적,ha
11.0489,2020,인천광역시,일반봄무:면적,ha
1.8552,2021,인천광역시,일반봄무:면적,ha
4.1171,2022,인천광역시,일반봄무:면적,ha
0,2023,인천광역시,일반봄무:면적,ha
4920,2014,인천광역시,일반봄무:10a당 생산량,kg
3307,2015,인천광역시,일반봄무:10a당 생산량,kg
3237,2016,인천광역시,일반봄무:10a당 생산량,kg
3868,2017,인천광역시,일반봄무:10a당 생산량,kg
4564,2018,인천광역시,일반봄무:10a당 생산량,kg
3856,2019,인천광역시,일반봄무:10a당 생산량,kg
3832,2020,인천광역시,일반봄무:10a당 생산량,kg
3818,2021,인천광역시,일반봄무:10a당 생산량,kg
3804,2022,인천광역시,일반봄무:10a당 생산량,kg
0,2023,인천광역시,일반봄무:10a당 생산량,kg
394,2014,인천광역시,일반봄무:생산량,톤
231,2015,인천광역시,일반봄무:생산량,톤
2201,2016,인천광역시,일반봄무:생산량,톤
745,2017,인천광역시,일반봄무:생산량,톤
248,2018,인천광역시,일반봄무:생산량,톤
325,2019,인천광역시,일반봄무:생산량,톤
423,2020,인천광역시,일반봄무:생산량,톤
71,2021,인천광역시,일반봄무:생산량,톤
157,2022,인천광역시,일반봄무:생산량,톤
0,2023,인천광역시,일반봄무:생산량,톤
0,2014,인천광역시,고랭지무:면적,ha
0,2015,인천광역시,고랭지무:면적,ha
0,2016,인천광역시,고랭지무:면적,ha
0,2017,인천광역시,고랭지무:면적,ha
0,2018,인천광역시,고랭지무:면적,ha
0,2019,인천광역시,고랭지무:면적,ha
0.4683,2020,인천광역시,고랭지무:면적,ha
0,2021,인천광역시,고랭지무:면적,ha
0,2022,인천광역시,고랭지무:면적,ha
0,2023,인천광역시,고랭지무:면적,ha
0,2014,인천광역시,고랭지무:10a당 생산량,kg
0,2015,인천광역시,고랭지무:10a당 생산량,kg
0,2016,인천광역시,고랭지무:10a당 생산량,kg
0,2017,인천광역시,고랭지무:10a당 생산량,kg
0,2018,인천광역시,고랭지무:10a당 생산량,kg
0,2019,인천광역시,고랭지무:10a당 생산량,kg
3856,2020,인천광역시,고랭지무:10a당 생산량,kg
0,2021,인천광역시,고랭지무:10a당 생산량,kg
0,2022,인천광역시,고랭지무:10a당 생산량,kg
0,2023,인천광역시,고랭지무:10a당 생산량,kg
0,2014,인천광역시,고랭지무:생산량,톤
0,2015,인천광역시,고랭지무:생산량,톤
0,2016,인천광역시,고랭지무:생산량,톤
0,2017,인천광역시,고랭지무:생산량,톤
0,2018,인천광역시,고랭지무:생산량,톤
0,2019,인천광역시,고랭지무:생산량,톤
18,2020,인천광역시,고랭지무:생산량,톤
0,2021,인천광역시,고랭지무:생산량,톤
0,2022,인천광역시,고랭지무:생산량,톤
0,2023,인천광역시,고랭지무:생산량,톤
98,2014,인천광역시,노지가을무:면적,ha
99,2015,인천광역시,노지가을무:면적,ha
62,2016,인천광역시,노지가을무:면적,ha
79.4441,2017,인천광역시,노지가을무:면적,ha
98.7525,2018,인천광역시,노지가을무:면적,ha
90.6028,2019,인천광역시,노지가을무:면적,ha
90.9053,2020,인천광역시,노지가을무:면적,ha
101.1232,2021,인천광역시,노지가을무:면적,ha
96.3668,2022,인천광역시,노지가을무:면적,ha
74.4623,2023,인천광역시,노지가을무:면적,ha
9565,2014,인천광역시,노지가을무:10a당 생산량,kg
10401,2015,인천광역시,노지가을무:10a당 생산량,kg
8173,2016,인천광역시,노지가을무:10a당 생산량,kg
8326,2017,인천광역시,노지가을무:10a당 생산량,kg
10172,2018,인천광역시,노지가을무:10a당 생산량,kg
10801.89095,2019,인천광역시,노지가을무:10a당 생산량,kg
10269.4668305,2020,인천광역시,노지가을무:10a당 생산량,kg
8571.9486,2021,인천광역시,노지가을무:10a당 생산량,kg
8132.1104,2022,인천광역시,노지가을무:10a당 생산량,kg
8715.5527,2023,인천광역시,노지가을무:10a당 생산량,kg
9374,2014,인천광역시,노지가을무:생산량,톤
10297,2015,인천광역시,노지가을무:생산량,톤
5067,2016,인천광역시,노지가을무:생산량,톤
6615,2017,인천광역시,노지가을무:생산량,톤
10045,2018,인천광역시,노지가을무:생산량,톤
9786.81565,2019,인천광역시,노지가을무:생산량,톤
9335,2020,인천광역시,노지가을무:생산량,톤
8668.2287,2021,인천광역시,노지가을무:생산량,톤
7836.6546,2022,인천광역시,노지가을무:생산량,톤
6489.801,2023,인천광역시,노지가을무:생산량,톤
89,2014,인천광역시,가을일반무:면적,ha
92,2015,인천광역시,가을일반무:면적,ha
53,2016,인천광역시,가을일반무:면적,ha
59.8858,2017,인천광역시,가을일반무:면적,ha
91.3448,2018,인천광역시,가을일반무:면적,ha
81.0755,2019,인천광역시,가을일반무:면적,ha
79.3894,2020,인천광역시,가을일반무:면적,ha
82.1576,2021,인천광역시,가을일반무:면적,ha
74.8966,2022,인천광역시,가을일반무:면적,ha
60.3541,2023,인천광역시,가을일반무:면적,ha
9951,2014,인천광역시,가을일반무:10a당 생산량,kg
10751,2015,인천광역시,가을일반무:10a당 생산량,kg
8621,2016,인천광역시,가을일반무:10a당 생산량,kg
9233,2017,인천광역시,가을일반무:10a당 생산량,kg
10510,2018,인천광역시,가을일반무:10a당 생산량,kg
11303.78007,2019,인천광역시,가을일반무:10a당 생산량,kg
10767.377,2020,인천광역시,가을일반무:10a당 생산량,kg
9218.1322,2021,인천광역시,가을일반무:10a당 생산량,kg
8757.6226,2022,인천광역시,가을일반무:10a당 생산량,kg
